wR,wL
0.0,0.0
0.0006981317007977319,0.0006981317007977319
0.0013962634015954637,0.0013962634015954637
0.0020943951023931952,0.0020943951023931952
0.0027925268031909274,0.0027925268031909274
0.003490658503988659,0.003490658503988659
0.0041887902047863905,0.0041887902047863905
0.004886921905584123,0.004886921905584123
0.005585053606381855,0.005585053606381855
0.006283185307179587,0.006283185307179587
0.006981317007977319,0.006981317007977319
0.007679448708775052,0.007679448708775052
0.008377580409572784,0.008377580409572784
0.009075712110370518,0.009075712110370518
0.00977384381116825,0.00977384381116825
0.010471975511965981,0.010471975511965981
0.011170107212763715,0.011170107212763715
0.011868238913561448,0.011868238913561448
0.01256637061435918,0.01256637061435918
0.013264502315156914,0.013264502315156914
0.013962634015954644,0.013962634015954644
0.014660765716752375,0.014660765716752375
0.015358897417550109,0.015358897417550109
0.016057029118347842,0.016057029118347842
0.016755160819145576,0.016755160819145576
0.017453292519943306,0.017453292519943306
0.01815142422074104,0.01815142422074104
0.01884955592153877,0.01884955592153877
0.019547687622336503,0.019547687622336503
0.020245819323134236,0.020245819323134236
0.02094395102393197,0.02094395102393197
0.021642082724729703,0.021642082724729703
0.022340214425527433,0.022340214425527433
0.023038346126325167,0.023038346126325167
0.0237364778271229,0.0237364778271229
0.024434609527920634,0.024434609527920634
0.025132741228718367,0.025132741228718367
0.025830872929516094,0.025830872929516094
0.026529004630313827,0.026529004630313827
0.02722713633111156,0.02722713633111156
0.02792526803190929,0.02792526803190929
0.028623399732707024,0.028623399732707024
0.029321531433504758,0.029321531433504758
0.03001966313430249,0.03001966313430249
0.030717794835100225,0.030717794835100225
0.031415926535897955,0.031415926535897955
0.03211405823669569,0.03211405823669569
0.03281218993749342,0.03281218993749342
0.03351032163829115,0.03351032163829115
0.03420845333908889,0.03420845333908889
0.03490658503988661,0.03490658503988661
0.03560471674068435,0.03560471674068435
0.03630284844148208,0.03630284844148208
0.03700098014227981,0.03700098014227981
0.03769911184307754,0.03769911184307754
0.038397243543875276,0.038397243543875276
0.039095375244673006,0.039095375244673006
0.03979350694547074,0.03979350694547074
0.04049163864626847,0.04049163864626847
0.0411897703470662,0.0411897703470662
0.04188790204786394,0.04188790204786394
0.04258603374866167,0.04258603374866167
0.04328416544945941,0.04328416544945941
0.04398229715025714,0.04398229715025714
0.04468042885105487,0.04468042885105487
0.0453785605518526,0.0453785605518526
0.046076692252650334,0.046076692252650334
0.046774823953448064,0.046774823953448064
0.0474729556542458,0.0474729556542458
0.04817108735504353,0.04817108735504353
0.04886921905584127,0.04886921905584127
0.04956735075663899,0.04956735075663899
0.050265482457436735,0.050265482457436735
0.05096361415823446,0.05096361415823446
0.05166174585903219,0.05166174585903219
0.052359877559829925,0.052359877559829925
0.053058009260627655,0.053058009260627655
0.05375614096142539,0.05375614096142539
0.05445427266222312,0.05445427266222312
0.05515240436302086,0.05515240436302086
0.05585053606381858,0.05585053606381858
0.05654866776461632,0.05654866776461632
0.05724679946541405,0.05724679946541405
0.057944931166211786,0.057944931166211786
0.058643062867009516,0.058643062867009516
0.05934119456780725,0.05934119456780725
0.06003932626860498,0.06003932626860498
0.060737457969402706,0.060737457969402706
0.06143558967020045,0.06143558967020045
0.06213372137099817,0.06213372137099817
0.06283185307179591,0.06283185307179591
0.06352998477259364,0.06352998477259364
0.06422811647339138,0.06422811647339138
0.0649262481741891,0.0649262481741891
0.06562437987498684,0.06562437987498684
0.06632251157578457,0.06632251157578457
0.0670206432765823,0.0670206432765823
0.06771877497738003,0.06771877497738003
0.06841690667817778,0.06841690667817778
0.06911503837897551,0.06911503837897551
0.06981317007977322,0.06981317007977322
0.07051130178057095,0.07051130178057095
0.0712094334813687,0.0712094334813687
0.07190756518216643,0.07190756518216643
0.07260569688296416,0.07260569688296416
0.07330382858376189,0.07330382858376189
0.07400196028455962,0.07400196028455962
0.07470009198535735,0.07470009198535735
0.07539822368615508,0.07539822368615508
0.07609635538695282,0.07609635538695282
0.07679448708775055,0.07679448708775055
0.07749261878854828,0.07749261878854828
0.07819075048934601,0.07819075048934601
0.07888888219014376,0.07888888219014376
0.07958701389094149,0.07958701389094149
0.08028514559173922,0.08028514559173922
0.08098327729253695,0.08098327729253695
0.08168140899333468,0.08168140899333468
0.0823795406941324,0.0823795406941324
0.08307767239493015,0.08307767239493015
0.08377580409572788,0.08377580409572788
0.08447393579652561,0.08447393579652561
0.08517206749732334,0.08517206749732334
0.08587019919812107,0.08587019919812107
0.08656833089891881,0.08656833089891881
0.08726646259971653,0.08726646259971653
0.08796459430051427,0.08796459430051427
0.088662726001312,0.088662726001312
0.08936085770210973,0.08936085770210973
0.09005898940290746,0.09005898940290746
0.0907571211037052,0.0907571211037052
0.09145525280450294,0.09145525280450294
0.09215338450530067,0.09215338450530067
0.0928515162060984,0.0928515162060984
0.09354964790689613,0.09354964790689613
0.09424777960769386,0.09424777960769386
0.0949459113084916,0.0949459113084916
0.09564404300928933,0.09564404300928933
0.09634217471008706,0.09634217471008706
0.09704030641088478,0.09704030641088478
0.09773843811168254,0.09773843811168254
0.09843656981248027,0.09843656981248027
0.09913470151327798,0.09913470151327798
0.09983283321407571,0.09983283321407571
0.10053096491487347,0.10053096491487347
0.10122909661567119,0.10122909661567119
0.10192722831646892,0.10192722831646892
0.10262536001726665,0.10262536001726665
0.10332349171806438,0.10332349171806438
0.10402162341886212,0.10402162341886212
0.10471975511965985,0.10471975511965985
0.10541788682045758,0.10541788682045758
0.10611601852125531,0.10611601852125531
0.10681415022205305,0.10681415022205305
0.10751228192285078,0.10751228192285078
